topic,class,count,avg_lat_ms,p95_lat_ms,p99_lat_ms,jitter_std_ms,ipdv_std_ms,deadline_missrate_1ms,deadline_missrate_2ms,loss_rate
/control/command/actuation_cmd,Critical,11916,1.637,4.466,5.515,1.502,2.409,0.557402,,0.0
/control/command/control_cmd,Critical,11924,1.652,4.482,5.599,1.505,2.421,0.581097,,0.0
/control/command/emergency_cmd,Critical,11886,1.682,4.545,5.641,1.519,2.45,0.584301,,0.0
/control/command/gear_cmd,Critical,5954,1.989,4.703,5.791,1.463,2.023,0.677528,,0.0
/control/trajectory_follower/control_cmd,Critical,11924,1.538,4.436,5.525,1.503,2.468,0.530694,,0.0
/system/emergency/control_cmd,Critical,11909,0.232,0.524,2.244,0.376,0.547,0.046855,,0.0
/system/emergency/gear_cmd,Critical,5953,0.258,1.203,2.272,0.416,0.585,0.063833,,0.0
/system/emergency_holding,Critical,5934,0.367,1.785,2.922,0.594,0.827,0.123862,,0.0
/system/fail_safe/mrm_state,Critical,5942,0.302,1.347,2.42,0.512,0.719,0.09172,,0.0
/control/command/hazard_lights_cmd,Soft Real-Time,5930,2.068,4.828,6.043,1.482,2.041,,0.486509,0.0
/control/command/turn_indicators_cmd,Soft Real-Time,5958,1.73,4.384,5.584,1.382,1.915,,0.387043,0.0
/localization/kinematic_state,Soft Real-Time,11890,2.795,10.309,11.036,3.938,6.631,,0.276703,0.0
/localization/pose_estimator/pose,Soft Real-Time,5940,5.869,9.796,10.377,3.935,1.416,,0.690404,0.0
/localization/pose_estimator/pose_with_covariance,Soft Real-Time,5940,5.824,9.801,10.304,3.919,1.458,,0.690236,0.0
/localization/pose_twist_fusion_filter/pose,Soft Real-Time,11868,1.374,9.027,10.647,2.478,3.829,,0.118386,0.0
/localization/pose_twist_fusion_filter/twist,Soft Real-Time,11914,2.131,9.875,10.837,3.4,5.476,,0.20841,0.0
/localization/pose_twist_fusion_filter/twist_with_covariance,Soft Real-Time,11918,2.112,9.441,10.646,3.353,5.416,,0.208424,0.0
/localization/pose_with_covariance,Soft Real-Time,11888,1.619,9.118,10.624,2.783,4.368,,0.143254,0.0
/localization/twist_estimator/twist_with_covariance,Soft Real-Time,11902,5.012,10.569,11.131,4.64,9.178,,0.512267,0.0
/sensing/gnss/pose_with_covariance,Soft Real-Time,1174,0.225,0.268,1.068,0.157,0.222,,0.000852,0.0
/sensing/imu/imu_data,Soft Real-Time,11924,0.291,0.318,2.251,0.636,0.881,,0.014005,0.0
/sensing/vehicle_velocity_converter/twist_with_covariance,Soft Real-Time,11886,4.523,10.577,11.157,4.354,8.488,,0.504627,0.0
/system/emergency/hazard_lights_cmd,Soft Real-Time,5953,0.25,1.177,2.281,0.393,0.553,,0.015454,0.0
/system/emergency/hazard_status,Soft Real-Time,5953,0.43,1.461,2.796,0.516,0.716,,0.030909,0.0
/system/mrm/emergency_stop/status,Soft Real-Time,11909,0.224,0.493,2.247,0.375,0.546,,0.016626,0.0
/vehicle/status/actuation_status,Soft Real-Time,11936,0.166,0.238,1.22,0.208,0.285,,0.004273,0.0
/vehicle/status/control_mode,Soft Real-Time,11937,0.156,0.218,1.275,0.224,0.31,,0.004859,0.0
/vehicle/status/gear_status,Soft Real-Time,11937,0.147,0.202,1.273,0.221,0.305,,0.003518,0.0
/vehicle/status/steering_status,Soft Real-Time,11935,0.171,0.233,1.736,0.261,0.364,,0.00796,0.0
/vehicle/status/velocity_status,Soft Real-Time,11938,0.157,0.229,1.157,0.191,0.259,,0.003267,0.0
/perception/object_recognition/detection/centerpoint/objects,Perception,5958,3.023,5.399,6.404,1.968,1.086,,,0.0
/perception/object_recognition/detection/detection_by_tracker/objects,Perception,5934,3.331,5.861,6.792,2.024,1.287,,,0.0
/perception/object_recognition/detection/objects,Perception,5968,2.607,4.978,6.085,1.692,1.234,,,0.0
/perception/object_recognition/objects,Perception,5945,0.31,1.266,2.297,0.49,0.667,,,0.0
/perception/object_recognition/prediction/maneuver,Perception,5947,0.295,1.239,2.276,0.475,0.628,,,0.0
/perception/object_recognition/tracking/objects,Perception,5968,0.232,0.253,1.814,0.331,0.425,,,0.0
/perception/occupancy_grid_map/map,Perception,5938,4.839,7.445,7.921,2.619,1.074,,,0.0
/sensing/camera/main/image_raw,Perception,5963,12.136,13.069,13.593,0.642,0.696,,,0.0
/sensing/lidar/concatenated/pointcloud,Perception,5951,2.202,12.348,12.971,2.944,3.218,,,0.0
/sensing/lidar/top/pointcloud,Perception,5943,3.49,13.122,13.818,3.771,3.918,,,0.0
/control/autonomous_emergency_braking/debug/markers,Best-Effort,6567,2.023,4.471,5.441,1.301,1.762,,,0.0
/control/autonomous_emergency_braking/debug/processing_time_detail_ms,Best-Effort,6567,1.601,4.127,5.162,1.317,1.823,,,0.0
/control/autonomous_emergency_braking/metrics,Best-Effort,6568,1.817,4.398,5.445,1.38,1.892,,,0.0
/control/autonomous_emergency_braking/virtual_wall,Best-Effort,6567,2.012,4.599,5.678,1.406,1.904,,,0.0
/control/autoware_operation_mode_transition_manager/debug_info,Best-Effort,5958,1.736,4.387,5.504,1.376,1.9,,,0.0
/control/command/control_cmd/debug/published_time,Best-Effort,11906,1.715,4.533,5.656,1.515,2.431,,,0.0
/control/control_evaluator/debug/processing_time_ms,Best-Effort,5956,1.628,4.227,5.447,1.356,1.907,,,0.0
/control/control_evaluator/metrics,Best-Effort,5960,1.233,3.71,4.978,1.211,1.706,,,0.0
/control/control_validator/debug/marker,Best-Effort,11942,1.511,4.48,5.67,1.493,2.484,,,0.0
/control/control_validator/debug/processing_time_ms,Best-Effort,11943,1.503,4.472,5.587,1.507,2.504,,,0.0
/control/control_validator/validation_status,Best-Effort,11943,1.387,4.396,5.596,1.48,2.478,,,0.0
/control/control_validator/virtual_wall,Best-Effort,11943,1.353,4.312,5.537,1.464,2.449,,,0.0
/control/trajectory_follower/control_cmd/debug/published_time,Best-Effort,11884,1.666,4.548,5.638,1.527,2.486,,,0.0
/control/trajectory_follower/controller_node_exe/debug/predicted_trajectory_in_frenet_coordinate,Best-Effort,11912,1.335,4.269,5.46,1.433,2.457,,,0.0
/control/trajectory_follower/controller_node_exe/debug/resampled_reference_trajectory,Best-Effort,11924,0.99,3.428,4.883,1.146,1.856,,,0.0
/control/trajectory_follower/controller_node_exe/lateral/debug/processing_time_ms,Best-Effort,11868,1.532,4.557,5.713,1.525,2.565,,,0.0
/control/trajectory_follower/controller_node_exe/longitudinal/debug/processing_time_ms,Best-Effort,11922,1.565,4.517,5.586,1.515,2.506,,,0.0
/control/trajectory_follower/controller_node_exe/output/debug_marker,Best-Effort,11914,1.61,4.501,5.559,1.515,2.464,,,0.0
/control/trajectory_follower/controller_node_exe/output/estimated_steer_offset,Best-Effort,11916,1.416,4.409,5.621,1.479,2.51,,,0.0
/control/trajectory_follower/lane_departure_checker_node/debug/deviation/lateral,Best-Effort,5956,1.831,4.275,5.472,1.306,1.78,,,0.0
/control/trajectory_follower/lane_departure_checker_node/debug/deviation/yaw,Best-Effort,5958,1.645,3.969,5.285,1.254,1.709,,,0.0
/control/trajectory_follower/lane_departure_checker_node/debug/deviation/yaw_deg,Best-Effort,5960,1.395,3.725,4.988,1.206,1.648,,,0.0
/control/trajectory_follower/lane_departure_checker_node/debug/marker_array,Best-Effort,5960,1.692,4.047,5.269,1.27,1.736,,,0.0
