topic,class,count,avg_lat_ms,p95_lat_ms,p99_lat_ms,jitter_std_ms,ipdv_std_ms,deadline_missrate_1ms,deadline_missrate_2ms,loss_rate
/control/command/actuation_cmd,Critical,11914,0.257,0.94,1.704,0.344,0.499,0.042471,,0.0
/control/command/control_cmd,Critical,11922,0.254,0.917,1.63,0.338,0.49,0.041688,,0.0
/control/command/emergency_cmd,Critical,11883,0.255,0.909,1.692,0.342,0.493,0.041572,,0.0
/control/command/gear_cmd,Critical,5953,0.277,0.644,1.01,0.186,0.256,0.010247,,0.0
/control/trajectory_follower/control_cmd,Critical,11921,0.199,0.597,1.154,0.232,0.336,0.015854,,0.0
/system/emergency/control_cmd,Critical,11910,0.14,0.176,1.206,0.199,0.282,0.015701,,0.0
/system/emergency/gear_cmd,Critical,5954,0.128,0.161,1.046,0.173,0.247,0.011085,,0.0
/system/emergency_holding,Critical,5934,0.16,0.428,1.731,0.282,0.399,0.030839,,0.0
/system/fail_safe/mrm_state,Critical,5942,0.155,0.254,1.616,0.26,0.369,0.026759,,0.0
/control/command/hazard_lights_cmd,Soft Real-Time,5929,0.339,0.785,1.171,0.226,0.316,,0.001012,0.0
/control/command/turn_indicators_cmd,Soft Real-Time,5957,0.296,0.621,0.993,0.173,0.243,,0.000504,0.0
/localization/kinematic_state,Soft Real-Time,11891,0.234,0.673,2.22,0.357,0.51,,0.013371,0.0
/localization/pose_estimator/pose,Soft Real-Time,5940,0.145,0.21,1.164,0.18,0.253,,0.00202,0.0
/localization/pose_estimator/pose_with_covariance,Soft Real-Time,5940,0.148,0.225,1.166,0.176,0.25,,0.002189,0.0
/localization/pose_twist_fusion_filter/pose,Soft Real-Time,11869,0.212,0.421,1.944,0.291,0.415,,0.009605,0.0
/localization/pose_twist_fusion_filter/twist,Soft Real-Time,11915,0.238,0.538,2.149,0.333,0.477,,0.012841,0.0
/localization/pose_twist_fusion_filter/twist_with_covariance,Soft Real-Time,11919,0.225,0.496,2.072,0.305,0.437,,0.011159,0.0
/localization/pose_with_covariance,Soft Real-Time,11889,0.218,0.472,1.931,0.291,0.417,,0.008832,0.0
/localization/twist_estimator/twist_with_covariance,Soft Real-Time,11902,0.213,0.429,1.607,0.255,0.364,,0.005377,0.0
/sensing/gnss/pose_with_covariance,Soft Real-Time,1174,0.202,0.237,0.268,0.105,0.14,,0.000852,0.0
/sensing/imu/imu_data,Soft Real-Time,11925,0.194,0.234,0.343,0.108,0.152,,0.001426,0.0
/sensing/vehicle_velocity_converter/twist_with_covariance,Soft Real-Time,11886,0.239,0.491,1.737,0.274,0.393,,0.006899,0.0
/system/emergency/hazard_lights_cmd,Soft Real-Time,5953,0.196,0.458,1.868,0.304,0.426,,0.008231,0.0
/system/emergency/hazard_status,Soft Real-Time,5954,0.326,0.865,2.286,0.355,0.502,,0.015116,0.0
/system/mrm/emergency_stop/status,Soft Real-Time,11911,0.168,0.31,1.648,0.262,0.375,,0.006968,0.0
/vehicle/status/actuation_status,Soft Real-Time,11937,0.146,0.202,0.91,0.16,0.227,,0.002681,0.0
/vehicle/status/control_mode,Soft Real-Time,11938,0.133,0.181,1.141,0.172,0.244,,0.002597,0.0
/vehicle/status/gear_status,Soft Real-Time,11939,0.123,0.163,0.98,0.167,0.237,,0.001843,0.0
/vehicle/status/steering_status,Soft Real-Time,11937,0.147,0.211,1.19,0.205,0.292,,0.004356,0.0
/vehicle/status/velocity_status,Soft Real-Time,11938,0.135,0.19,0.761,0.142,0.2,,0.00134,0.0
/perception/object_recognition/detection/centerpoint/objects,Perception,5958,2.941,5.4,6.441,2.043,1.023,,,0.0
/perception/object_recognition/detection/detection_by_tracker/objects,Perception,5934,3.167,5.84,6.777,2.21,1.202,,,0.0
/perception/object_recognition/detection/objects,Perception,5968,2.426,4.845,5.895,1.791,1.155,,,0.0
