topic,class,count,avg_lat_ms,p95_lat_ms,p99_lat_ms,jitter_std_ms,ipdv_std_ms,deadline_missrate_1ms,deadline_missrate_2ms,loss_rate
/control/command/actuation_cmd,Critical,11914,0.288,1.018,1.678,0.347,0.522,0.052711,,0.0
/control/command/control_cmd,Critical,11922,0.281,0.973,1.661,0.337,0.504,0.047643,,0.0
/control/command/emergency_cmd,Critical,11884,0.286,0.964,1.61,0.338,0.5,0.046112,,0.0
/control/command/gear_cmd,Critical,5953,0.307,0.727,1.182,0.231,0.323,0.016462,,0.0
/control/trajectory_follower/control_cmd,Critical,11922,0.227,0.736,1.233,0.245,0.369,0.022983,,0.0
/system/emergency/control_cmd,Critical,11910,0.189,0.252,1.141,0.167,0.245,0.011755,,0.0
/system/emergency/gear_cmd,Critical,5954,0.224,0.263,1.266,0.176,0.248,0.01478,,0.0
/system/emergency_holding,Critical,5934,0.219,0.305,1.663,0.265,0.369,0.030839,,0.0
/system/fail_safe/mrm_state,Critical,5942,0.229,0.267,1.565,0.233,0.325,0.022888,,0.0
/control/command/hazard_lights_cmd,Soft Real-Time,5929,0.343,0.827,1.412,0.262,0.368,,0.001687,0.0
/control/command/turn_indicators_cmd,Soft Real-Time,5957,0.294,0.671,1.052,0.208,0.288,,0.000671,0.0
/localization/kinematic_state,Soft Real-Time,11891,1.064,3.221,4.304,1.194,2.102,,0.263813,0.0
/localization/pose_estimator/pose,Soft Real-Time,5940,1.509,3.224,3.819,1.076,0.775,,0.326768,0.0
/localization/pose_estimator/pose_with_covariance,Soft Real-Time,5940,1.591,3.289,3.916,1.129,0.801,,0.379798,0.0
/localization/pose_twist_fusion_filter/pose,Soft Real-Time,11869,0.77,2.705,3.829,0.903,1.524,,0.098239,0.0
/localization/pose_twist_fusion_filter/twist,Soft Real-Time,11915,0.943,2.945,3.99,1.106,1.899,,0.195636,0.0
/localization/pose_twist_fusion_filter/twist_with_covariance,Soft Real-Time,11919,0.922,2.894,3.76,1.067,1.847,,0.195738,0.0
/localization/pose_with_covariance,Soft Real-Time,11889,0.82,2.814,3.539,0.929,1.594,,0.124989,0.0
/localization/twist_estimator/twist_with_covariance,Soft Real-Time,11903,1.812,4.362,4.548,1.561,2.864,,0.452407,0.0
/sensing/gnss/pose_with_covariance,Soft Real-Time,1174,0.201,0.262,0.313,0.112,0.153,,0.001704,0.0
/sensing/imu/imu_data,Soft Real-Time,11925,0.214,0.254,1.407,0.241,0.339,,0.006289,0.0
/sensing/vehicle_velocity_converter/twist_with_covariance,Soft Real-Time,11887,1.583,3.764,4.491,1.32,2.502,,0.461849,0.0
/system/emergency/hazard_lights_cmd,Soft Real-Time,5954,0.276,0.382,1.765,0.258,0.366,,0.007558,0.0
/system/emergency/hazard_status,Soft Real-Time,5953,0.37,0.557,2.009,0.306,0.429,,0.010079,0.0
/system/mrm/emergency_stop/status,Soft Real-Time,11911,0.209,0.319,1.306,0.203,0.303,,0.003862,0.0
/vehicle/status/actuation_status,Soft Real-Time,11938,0.155,0.226,0.402,0.14,0.194,,0.001508,0.0
/vehicle/status/control_mode,Soft Real-Time,11938,0.144,0.207,1.146,0.169,0.235,,0.002178,0.0
/vehicle/status/gear_status,Soft Real-Time,11938,0.136,0.185,1.059,0.173,0.236,,0.00201,0.0
/vehicle/status/steering_status,Soft Real-Time,11937,0.158,0.237,1.214,0.204,0.285,,0.003854,0.0
/vehicle/status/velocity_status,Soft Real-Time,11939,0.15,0.221,0.344,0.124,0.17,,0.001005,0.0
/perception/object_recognition/detection/centerpoint/objects,Perception,5958,2.975,5.429,6.441,2.059,1.031,,,0.0
/perception/object_recognition/detection/detection_by_tracker/objects,Perception,5934,3.203,5.869,6.846,2.23,1.22,,,0.0
/perception/object_recognition/detection/objects,Perception,5968,2.467,4.903,5.944,1.814,1.18,,,0.0
/perception/object_recognition/objects,Perception,5946,0.202,0.285,1.261,0.272,0.348,,,0.0
/perception/object_recognition/prediction/maneuver,Perception,5948,0.187,0.252,1.023,0.26,0.306,,,0.0
/perception/object_recognition/tracking/objects,Perception,5968,0.204,0.272,0.581,0.218,0.265,,,0.0
/perception/occupancy_grid_map/map,Perception,5938,4.936,7.527,8.058,2.678,1.048,,,0.0
/sensing/camera/main/image_raw,Perception,5962,12.07,13.048,13.597,0.664,0.795,,,0.000168
/sensing/lidar/concatenated/pointcloud,Perception,5949,2.196,12.237,12.968,2.925,3.202,,,0.0
/sensing/lidar/top/pointcloud,Perception,5940,3.523,13.074,13.711,3.727,3.889,,,0.000168
/control/autonomous_emergency_braking/debug/markers,Best-Effort,6566,1.847,4.209,5.252,1.238,1.729,,,0.0
/control/autonomous_emergency_braking/debug/processing_time_detail_ms,Best-Effort,6566,1.434,3.853,4.93,1.244,1.744,,,0.0
/control/autonomous_emergency_braking/metrics,Best-Effort,6567,1.625,4.125,5.242,1.306,1.82,,,0.0
/control/autonomous_emergency_braking/virtual_wall,Best-Effort,6565,1.832,4.372,5.397,1.324,1.848,,,0.0
/control/autoware_operation_mode_transition_manager/debug_info,Best-Effort,5957,1.592,4.0,5.116,1.248,1.753,,,0.0
/control/command/control_cmd/debug/published_time,Best-Effort,11903,1.35,4.148,5.081,1.386,2.193,,,8.4e-05
/control/control_evaluator/debug/processing_time_ms,Best-Effort,5955,1.507,3.989,5.264,1.27,1.811,,,0.0
/control/control_evaluator/metrics,Best-Effort,5959,1.162,3.465,4.809,1.153,1.634,,,0.0
/control/control_validator/debug/marker,Best-Effort,11942,1.302,4.226,5.248,1.362,2.215,,,0.0
/control/control_validator/debug/processing_time_ms,Best-Effort,11943,1.312,4.249,5.218,1.385,2.247,,,0.0
/control/control_validator/validation_status,Best-Effort,11942,1.197,4.114,5.179,1.341,2.196,,,0.0
/control/control_validator/virtual_wall,Best-Effort,11942,1.163,4.03,5.13,1.323,2.161,,,0.0
/control/trajectory_follower/control_cmd/debug/published_time,Best-Effort,11882,1.399,4.285,5.233,1.411,2.256,,,0.0
/control/trajectory_follower/controller_node_exe/debug/predicted_trajectory_in_frenet_coordinate,Best-Effort,11910,1.179,3.978,5.223,1.294,2.183,,,0.0
